onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
45.316	0.018	SACC	2061.41632	1141.11688	2060.35042	1129.89430	0.376	38.934	30.875	25.884
45.334	0.138	FIXA	2060.30136	1129.87835	2058.89377	1126.74927	0.114	16.220	5.041	5.465
45.471	0.023	SACC	2058.97043	1126.95877	2060.44899	1158.56673	1.055	103.297	62.485	54.159
45.494	0.005	LPSO	2060.45638	1160.07116	2060.37118	1157.30814	0.092	36.844	28.448	28.448
45.499	0.473	FIXA	2060.33431	1157.36151	2065.08641	1166.54541	0.345	26.603	4.869	6.664
45.972	0.123	PURS	2065.01693	1166.20853	2064.00571	1155.99902	0.342	20.306	5.273	6.196
46.094	0.068	FIXA	2064.05663	1156.36546	2064.57325	1157.85579	0.053	7.687	3.327	3.569
46.162	0.140	PURS	2064.49317	1158.27854	2066.61855	1144.44846	0.466	17.620	4.411	5.173
46.302	0.208	FIXA	2066.64603	1143.93192	2069.07896	1149.75665	0.210	9.528	3.266	3.651
46.509	0.208	PURS	2069.10612	1149.93037	2071.76012	1132.43440	0.590	25.734	4.230	6.836
46.717	0.060	FIXA	2071.74482	1132.98307	2069.65926	1131.28435	0.090	15.523	7.657	8.425
46.777	0.140	PURS	2069.61242	1130.89759	2063.86573	1129.23712	0.199	29.318	7.107	8.953
46.917	0.013	SACC	2062.94029	1131.84441	2057.75490	1142.12664	0.384	47.095	38.646	38.190
47.082	0.043	FIXA	2045.95621	1132.46108	2071.86943	1070.24792	2.397	306.913	79.021	132.497
47.124	0.020	SACC	2070.90818	1071.38488	2052.72898	1104.93177	1.272	112.679	66.511	66.255
47.145	0.108	FIXA	2052.41590	1103.52823	2044.00413	1080.68905	0.811	30.481	10.865	11.349
47.252	0.020	SACC	2045.38493	1079.01194	2053.34734	1094.87219	0.592	51.468	35.870	35.626
47.272	0.088	FIXA	2053.54542	1094.79090	2056.58499	1095.50694	0.104	26.331	7.539	9.419
47.360	0.135	PURS	2056.65909	1095.30622	2055.91670	1091.66763	0.124	10.243	4.032	4.013
47.495	0.050	FIXA	2055.92602	1091.63053	2057.44754	1087.25464	0.154	17.960	6.377	7.903
47.545	0.258	PURS	2057.42754	1087.58893	2055.70702	1098.06495	0.354	13.908	3.770	4.488
47.802	0.425	FIXA	2055.75002	1097.49690	2046.35879	1098.47633	0.315	10.207	3.490	3.915
48.227	0.028	SACC	2046.45820	1099.62711	2028.63841	1108.30090	0.661	47.976	38.619	32.539
48.255	0.393	FIXA	2028.57800	1108.06385	2025.97219	1105.80676	0.115	29.451	5.992	8.138
48.648	0.165	PURS	2026.03155	1105.60917	2025.49936	1116.19829	0.353	24.338	5.575	7.137
48.813	0.013	SACC	2027.38747	1116.47636	2037.75326	1108.55918	0.435	60.673	42.619	40.028
48.825	0.065	FIXA	2038.97402	1107.73314	2050.57134	1090.20531	0.701	32.689	11.982	14.581
48.890	0.163	PURS	2050.91370	1090.22902	2064.36333	1086.47236	0.465	28.640	7.647	9.894
49.053	0.165	FIXA	2063.57344	1087.13344	2059.81003	1089.18877	0.143	18.242	5.535	6.899
49.218	0.033	SACC	2061.05796	1088.50532	2036.06799	1084.77527	0.842	62.625	26.127	31.989
49.250	1.871	FIXA	2035.80212	1084.34165	2031.68097	1096.82077	0.438	10.266	2.086	2.430
