onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
13.322	0.035	HPSO	1952.37343	1242.92838	1950.80025	1265.94962	0.769	103.653	40.574	49.269
13.357	0.088	PURS	1956.86765	1275.11227	1968.04572	1212.41552	2.123	412.765	117.706	129.307
13.445	0.023	SACC	1965.50386	1210.90923	1976.06907	1248.52179	1.302	116.603	62.188	67.642
13.467	0.075	FIXA	1976.43569	1248.95875	1974.05722	1235.09841	0.469	29.744	12.165	14.024
13.542	0.013	ISAC	1974.25517	1235.76767	1977.69612	1224.45064	0.394	70.993	34.389	35.606
13.555	0.025	IHPS	1978.46556	1223.17481	1975.46879	1218.64128	0.181	56.043	28.016	29.626
13.580	0.248	FIXA	1975.29550	1219.22931	1970.03785	1210.81251	0.331	37.262	9.282	12.670
13.828	0.208	PURS	1969.30913	1212.63990	1971.01942	1212.61354	0.057	35.769	12.471	13.804
14.035	0.010	ISAC	1970.08746	1211.51326	1969.27620	1204.66217	0.230	42.557	25.476	28.182
14.045	0.095	FIXA	1970.73346	1205.14727	1969.78568	1217.82562	0.424	37.035	15.557	14.950
14.140	0.288	PURS	1968.32262	1217.18398	1970.26115	1231.48482	0.481	34.883	4.087	7.373
14.428	0.020	ISAC	1970.14167	1232.78767	1963.39278	1245.22091	0.472	39.802	26.769	26.699
14.448	0.863	FIXA	1963.19805	1245.57012	1962.83300	1253.50563	0.265	20.723	2.974	3.815
15.311	0.255	PURS	1962.81292	1253.58296	1973.56633	1234.92277	0.718	17.284	4.656	5.387
15.566	0.023	ISAC	1973.81305	1235.71290	1974.04687	1236.59305	0.030	30.135	20.334	18.869
15.588	0.370	FIXA	1974.14919	1236.57075	1975.16668	1239.67480	0.109	16.421	2.561	3.592
15.958	0.020	ISAC	1973.82697	1239.86310	1963.19887	1249.23715	0.472	40.892	28.711	26.189
15.978	0.333	FIXA	1963.11175	1248.91262	1963.01981	1253.60712	0.157	8.466	2.574	2.813
16.311	0.233	PURS	1963.39925	1253.88726	1970.24356	1211.04077	1.446	25.718	7.747	9.282
16.543	0.015	SACC	1970.51895	1210.23451	1973.90279	1193.59938	0.566	57.026	43.787	40.477
16.559	0.008	LPSO	1975.73114	1192.88489	1978.62650	1195.73996	0.136	33.212	26.164	26.814
16.566	0.983	PURS	1979.05547	1195.19193	1984.52882	1014.13320	6.038	31.460	6.809	7.924
17.549	0.043	FIXA	1984.72260	1013.68705	1980.37149	1017.87635	0.201	23.017	7.161	10.813
17.591	0.063	PURS	1980.70208	1018.20392	1988.00125	1047.65220	1.011	55.361	27.147	27.559
17.654	0.020	SACC	1987.87666	1046.79060	1988.88592	1023.92676	0.763	63.197	43.335	39.945
17.674	0.020	LPSO	1988.11659	1023.20884	1980.05526	1012.07952	0.458	39.737	30.197	25.926
17.694	0.068	FIXA	1979.80700	1011.97810	1978.41978	1003.29790	0.293	22.228	5.849	7.795
17.761	0.225	PURS	1978.10797	1003.17353	1981.28953	987.38694	0.537	28.361	3.222	5.475
17.987	0.133	FIXA	1981.26470	987.27840	1978.44372	983.12736	0.167	7.257	1.795	2.322
18.119	0.228	PURS	1978.38848	982.84429	1971.65522	971.49289	0.440	27.287	3.965	5.574
18.347	0.100	FIXA	1971.68853	971.42790	1971.28927	970.65249	0.029	9.393	2.922	3.729
18.447	0.240	PURS	1971.25289	970.94971	1971.17368	982.98493	0.401	10.422	3.256	3.663
18.687	0.210	FIXA	1971.29687	983.42944	1974.45757	986.81926	0.154	7.020	2.597	2.847
18.897	0.245	PURS	1974.79563	987.10316	1988.72810	1015.53904	1.056	15.875	5.052	6.011
19.142	0.018	ISAC	1988.45818	1016.62591	1985.53788	1025.86012	0.323	34.022	21.893	20.692
19.159	0.085	FIXA	1985.62125	1026.04380	1978.15013	1034.60279	0.379	17.225	5.751	6.501
19.244	0.495	PURS	1977.98664	1034.71667	1971.09736	1094.66940	2.012	28.245	3.705	6.024
19.740	0.055	SACC	1970.23003	1094.08947	1978.25241	1163.64623	2.334	92.728	50.711	49.780
